MotionWatch8 Data Export
Subject ID: anonymized-example-01
Raw data:,,
Date,Time,Activity
2017-07-10,15:56:30,0
2017-07-10,15:57:00,149
2017-07-10,15:57:30,0
2017-07-10,15:58:00,380
2017-07-10,15:58:30,132
2017-07-10,15:59:00,66
2017-07-10,15:59:30,181
2017-07-10,16:00:00,8
2017-07-10,16:00:30,114
2017-07-10,16:01:00,598
2017-07-10,16:01:30,66
2017-07-10,16:02:00,0
2017-07-10,16:02:30,49
2017-07-10,16:03:00,200
2017-07-10,16:03:30,181
2017-07-10,16:04:00,0
2017-07-10,16:04:30,20
2017-07-10,16:05:00,81
2017-07-10,16:05:30,47
2017-07-10,16:06:00,65
2017-07-10,16:06:30,139
2017-07-10,16:07:00,86
2017-07-10,16:07:30,48
2017-07-10,16:08:00,0
2017-07-10,16:08:30,0
2017-07-10,16:09:00,84
2017-07-10,16:09:30,0
2017-07-10,16:10:00,0
2017-07-10,16:10:30,0
2017-07-10,16:11:00,0
2017-07-10,16:11:30,91
2017-07-10,16:12:00,138
2017-07-10,16:12:30,169
2017-07-10,16:13:00,172
2017-07-10,16:13:30,165
2017-07-10,16:14:00,0
2017-07-10,16:14:30,0
2017-07-10,16:15:00,340
2017-07-10,16:15:30,121
2017-07-10,16:16:00,431
2017-07-10,16:16:30,109
2017-07-10,16:17:00,287
2017-07-10,16:17:30,69
2017-07-10,16:18:00,141
2017-07-10,16:18:30,39
2017-07-10,16:19:00,57
2017-07-10,16:19:30,75
2017-07-10,16:20:00,144
2017-07-10,16:20:30,0
2017-07-10,16:21:00,162
2017-07-10,16:21:30,64
2017-07-10,16:22:00,47
2017-07-10,16:22:30,32
2017-07-10,16:23:00,10
2017-07-10,16:23:30,300
2017-07-10,16:24:00,733
2017-07-10,16:24:30,1473
2017-07-10,16:25:00,802
2017-07-10,16:25:30,327
2017-07-10,16:26:00,162
2017-07-10,16:26:30,412
2017-07-10,16:27:00,1202
2017-07-10,16:27:30,198
2017-07-10,16:28:00,272
2017-07-10,16:28:30,420
2017-07-10,16:29:00,496
2017-07-10,16:29:30,682
2017-07-10,16:30:00,624
2017-07-10,16:30:30,431
2017-07-10,16:31:00,309
2017-07-10,16:31:30,393
2017-07-10,16:32:00,301
2017-07-10,16:32:30,114
2017-07-10,16:33:00,396
2017-07-10,16:33:30,127
2017-07-10,16:34:00,76
2017-07-10,16:34:30,164
2017-07-10,16:35:00,97
2017-07-10,16:35:30,84
2017-07-10,16:36:00,40
2017-07-10,16:36:30,397
2017-07-10,16:37:00,525
2017-07-10,16:37:30,562
2017-07-10,16:38:00,522
2017-07-10,16:38:30,328
2017-07-10,16:39:00,1003
2017-07-10,16:39:30,114
2017-07-10,16:40:00,201
2017-07-10,16:40:30,70
2017-07-10,16:41:00,322
2017-07-10,16:41:30,80
2017-07-10,16:42:00,239
2017-07-10,16:42:30,103
2017-07-10,16:43:00,91
2017-07-10,16:43:30,52
2017-07-10,16:44:00,427
2017-07-10,16:44:30,163
2017-07-10,16:45:00,158
2017-07-10,16:45:30,93
2017-07-10,16:46:00,89
2017-07-10,16:46:30,157
2017-07-10,16:47:00,135
2017-07-10,16:47:30,218
2017-07-10,16:48:00,561
2017-07-10,16:48:30,219
2017-07-10,16:49:00,292
2017-07-10,16:49:30,112
2017-07-10,16:50:00,166
2017-07-10,16:50:30,99
2017-07-10,16:51:00,352
2017-07-10,16:51:30,250
2017-07-10,16:52:00,373
2017-07-10,16:52:30,294
2017-07-10,16:53:00,272
2017-07-10,16:53:30,278
2017-07-10,16:54:00,433
2017-07-10,16:54:30,421
2017-07-10,16:55:00,329
2017-07-10,16:55:30,318
2017-07-10,16:56:00,163
2017-07-10,16:56:30,215
2017-07-10,16:57:00,320
2017-07-10,16:57:30,272
2017-07-10,16:58:00,286
2017-07-10,16:58:30,325
2017-07-10,16:59:00,363
2017-07-10,16:59:30,479
2017-07-10,17:00:00,652
2017-07-10,17:00:30,353
2017-07-10,17:01:00,270
2017-07-10,17:01:30,234
2017-07-10,17:02:00,277
2017-07-10,17:02:30,259
2017-07-10,17:03:00,198
2017-07-10,17:03:30,205
2017-07-10,17:04:00,388
2017-07-10,17:04:30,406
2017-07-10,17:05:00,329
2017-07-10,17:05:30,420
2017-07-10,17:06:00,410
2017-07-10,17:06:30,327
2017-07-10,17:07:00,413
2017-07-10,17:07:30,405
2017-07-10,17:08:00,331
2017-07-10,17:08:30,54
2017-07-10,17:09:00,539
2017-07-10,17:09:30,97
2017-07-10,17:10:00,323
2017-07-10,17:10:30,0
2017-07-10,17:11:00,243
2017-07-10,17:11:30,11
2017-07-10,17:12:00,320
2017-07-10,17:12:30,189
2017-07-10,17:13:00,287
2017-07-10,17:13:30,328
2017-07-10,17:14:00,10
2017-07-10,17:14:30,0
2017-07-10,17:15:00,124
2017-07-10,17:15:30,692
2017-07-10,17:16:00,343
2017-07-10,17:16:30,217
2017-07-10,17:17:00,474
2017-07-10,17:17:30,60
2017-07-10,17:18:00,226
2017-07-10,17:18:30,456
2017-07-10,17:19:00,602
2017-07-10,17:19:30,116
2017-07-10,17:20:00,54
2017-07-10,17:20:30,49
2017-07-10,17:21:00,42
2017-07-10,17:21:30,8
2017-07-10,17:22:00,29
2017-07-10,17:22:30,50
2017-07-10,17:23:00,20
2017-07-10,17:23:30,7
2017-07-10,17:24:00,13
2017-07-10,17:24:30,27
2017-07-10,17:25:00,4
2017-07-10,17:25:30,0
2017-07-10,17:26:00,95
2017-07-10,17:26:30,5
2017-07-10,17:27:00,12
2017-07-10,17:27:30,0
2017-07-10,17:28:00,31
2017-07-10,17:28:30,24
2017-07-10,17:29:00,5
2017-07-10,17:29:30,208
2017-07-10,17:30:00,24
2017-07-10,17:30:30,10
2017-07-10,17:31:00,20
2017-07-10,17:31:30,43
2017-07-10,17:32:00,30
2017-07-10,17:32:30,22
2017-07-10,17:33:00,122
2017-07-10,17:33:30,88
2017-07-10,17:34:00,21
2017-07-10,17:34:30,82
2017-07-10,17:35:00,200
2017-07-10,17:35:30,26
2017-07-10,17:36:00,0
2017-07-10,17:36:30,0
2017-07-10,17:37:00,109
2017-07-10,17:37:30,0
2017-07-10,17:38:00,0
2017-07-10,17:38:30,74
2017-07-10,17:39:00,0
2017-07-10,17:39:30,0
2017-07-10,17:40:00,0
2017-07-10,17:40:30,0
2017-07-10,17:41:00,0
2017-07-10,17:41:30,0
2017-07-10,17:42:00,0
2017-07-10,17:42:30,0
2017-07-10,17:43:00,0
2017-07-10,17:43:30,0
2017-07-10,17:44:00,0
2017-07-10,17:44:30,0
2017-07-10,17:45:00,0
2017-07-10,17:45:30,0
2017-07-10,17:46:00,0
2017-07-10,17:46:30,0
2017-07-10,17:47:00,0
2017-07-10,17:47:30,0
2017-07-10,17:48:00,0
2017-07-10,17:48:30,0
2017-07-10,17:49:00,0
2017-07-10,17:49:30,0
2017-07-10,17:50:00,0
2017-07-10,17:50:30,0
2017-07-10,17:51:00,0
2017-07-10,17:51:30,0
2017-07-10,17:52:00,0
2017-07-10,17:52:30,0
2017-07-10,17:53:00,0
2017-07-10,17:53:30,98
2017-07-10,17:54:00,482
2017-07-10,17:54:30,583
2017-07-10,17:55:00,709
2017-07-10,17:55:30,263
2017-07-10,17:56:00,60
2017-07-10,17:56:30,169
2017-07-10,17:57:00,373
2017-07-10,17:57:30,696
2017-07-10,17:58:00,604
2017-07-10,17:58:30,525
2017-07-10,17:59:00,471
2017-07-10,17:59:30,55
2017-07-10,18:00:00,58
2017-07-10,18:00:30,32
2017-07-10,18:01:00,32
2017-07-10,18:01:30,35
2017-07-10,18:02:00,22
2017-07-10,18:02:30,0
2017-07-10,18:03:00,31
2017-07-10,18:03:30,36
2017-07-10,18:04:00,32
2017-07-10,18:04:30,38
2017-07-10,18:05:00,43
2017-07-10,18:05:30,34
2017-07-10,18:06:00,28
2017-07-10,18:06:30,38
2017-07-10,18:07:00,114
2017-07-10,18:07:30,0
2017-07-10,18:08:00,0
2017-07-10,18:08:30,18
2017-07-10,18:09:00,66
2017-07-10,18:09:30,0
2017-07-10,18:10:00,0
2017-07-10,18:10:30,89
2017-07-10,18:11:00,4
2017-07-10,18:11:30,4
2017-07-10,18:12:00,42
2017-07-10,18:12:30,116
2017-07-10,18:13:00,141
2017-07-10,18:13:30,29
2017-07-10,18:14:00,56
2017-07-10,18:14:30,10
2017-07-10,18:15:00,25
2017-07-10,18:15:30,0
2017-07-10,18:16:00,8
2017-07-10,18:16:30,80
2017-07-10,18:17:00,80
2017-07-10,18:17:30,94
2017-07-10,18:18:00,4
2017-07-10,18:18:30,0
2017-07-10,18:19:00,36
2017-07-10,18:19:30,0
2017-07-10,18:20:00,213
2017-07-10,18:20:30,173
2017-07-10,18:21:00,189
2017-07-10,18:21:30,317
2017-07-10,18:22:00,305
2017-07-10,18:22:30,66
2017-07-10,18:23:00,16
2017-07-10,18:23:30,0
2017-07-10,18:24:00,10
2017-07-10,18:24:30,122
2017-07-10,18:25:00,307
2017-07-10,18:25:30,108
2017-07-10,18:26:00,140
2017-07-10,18:26:30,63
2017-07-10,18:27:00,142
2017-07-10,18:27:30,50
2017-07-10,18:28:00,44
2017-07-10,18:28:30,53
2017-07-10,18:29:00,57
2017-07-10,18:29:30,0
2017-07-10,18:30:00,23
2017-07-10,18:30:30,8
2017-07-10,18:31:00,32
2017-07-10,18:31:30,4
2017-07-10,18:32:00,177
2017-07-10,18:32:30,22
2017-07-10,18:33:00,27
2017-07-10,18:33:30,68
2017-07-10,18:34:00,64
2017-07-10,18:34:30,5
2017-07-10,18:35:00,4
2017-07-10,18:35:30,61
2017-07-10,18:36:00,394
2017-07-10,18:36:30,30
2017-07-10,18:37:00,6
2017-07-10,18:37:30,57
2017-07-10,18:38:00,31
2017-07-10,18:38:30,4
2017-07-10,18:39:00,4
2017-07-10,18:39:30,271
2017-07-10,18:40:00,339
2017-07-10,18:40:30,50
2017-07-10,18:41:00,79
2017-07-10,18:41:30,110
2017-07-10,18:42:00,48
2017-07-10,18:42:30,0
2017-07-10,18:43:00,9
2017-07-10,18:43:30,5
2017-07-10,18:44:00,164
2017-07-10,18:44:30,115
2017-07-10,18:45:00,71
2017-07-10,18:45:30,150
2017-07-10,18:46:00,50
2017-07-10,18:46:30,58
2017-07-10,18:47:00,225
2017-07-10,18:47:30,212
2017-07-10,18:48:00,127
2017-07-10,18:48:30,141
2017-07-10,18:49:00,87
2017-07-10,18:49:30,50
2017-07-10,18:50:00,791
2017-07-10,18:50:30,95
2017-07-10,18:51:00,97
2017-07-10,18:51:30,56
2017-07-10,18:52:00,516
2017-07-10,18:52:30,466
2017-07-10,18:53:00,939
2017-07-10,18:53:30,621
2017-07-10,18:54:00,668
2017-07-10,18:54:30,453
2017-07-10,18:55:00,280
2017-07-10,18:55:30,509
2017-07-10,18:56:00,339
2017-07-10,18:56:30,398
2017-07-10,18:57:00,704
2017-07-10,18:57:30,926
2017-07-10,18:58:00,276
2017-07-10,18:58:30,203
2017-07-10,18:59:00,245
2017-07-10,18:59:30,125
2017-07-10,19:00:00,24
2017-07-10,19:00:30,288
2017-07-10,19:01:00,298
2017-07-10,19:01:30,5
2017-07-10,19:02:00,25
2017-07-10,19:02:30,219
2017-07-10,19:03:00,1744
2017-07-10,19:03:30,598
2017-07-10,19:04:00,418
2017-07-10,19:04:30,361
2017-07-10,19:05:00,983
2017-07-10,19:05:30,416
2017-07-10,19:06:00,405
2017-07-10,19:06:30,487
2017-07-10,19:07:00,319
2017-07-10,19:07:30,117
2017-07-10,19:08:00,42
2017-07-10,19:08:30,87
2017-07-10,19:09:00,104
2017-07-10,19:09:30,393
2017-07-10,19:10:00,309
2017-07-10,19:10:30,176
2017-07-10,19:11:00,36
2017-07-10,19:11:30,71
2017-07-10,19:12:00,0
2017-07-10,19:12:30,6
2017-07-10,19:13:00,110
2017-07-10,19:13:30,23
2017-07-10,19:14:00,48
2017-07-10,19:14:30,96
2017-07-10,19:15:00,449
2017-07-10,19:15:30,261
2017-07-10,19:16:00,242
2017-07-10,19:16:30,173
2017-07-10,19:17:00,231
2017-07-10,19:17:30,154
2017-07-10,19:18:00,0
2017-07-10,19:18:30,15
2017-07-10,19:19:00,0
2017-07-10,19:19:30,333
2017-07-10,19:20:00,286
2017-07-10,19:20:30,530
2017-07-10,19:21:00,371
2017-07-10,19:21:30,341
2017-07-10,19:22:00,121
2017-07-10,19:22:30,128
2017-07-10,19:23:00,275
2017-07-10,19:23:30,349
2017-07-10,19:24:00,354
2017-07-10,19:24:30,330
2017-07-10,19:25:00,416
2017-07-10,19:25:30,175
2017-07-10,19:26:00,156
2017-07-10,19:26:30,459
2017-07-10,19:27:00,244
2017-07-10,19:27:30,371
2017-07-10,19:28:00,271
2017-07-10,19:28:30,124
2017-07-10,19:29:00,5
2017-07-10,19:29:30,0
2017-07-10,19:30:00,29
2017-07-10,19:30:30,0
2017-07-10,19:31:00,82
2017-07-10,19:31:30,0
2017-07-10,19:32:00,273
2017-07-10,19:32:30,151
2017-07-10,19:33:00,255
2017-07-10,19:33:30,0
2017-07-10,19:34:00,0
2017-07-10,19:34:30,346
2017-07-10,19:35:00,433
2017-07-10,19:35:30,574
2017-07-10,19:36:00,497
2017-07-10,19:36:30,623
2017-07-10,19:37:00,535
2017-07-10,19:37:30,197
2017-07-10,19:38:00,0
2017-07-10,19:38:30,134
2017-07-10,19:39:00,157
2017-07-10,19:39:30,41
2017-07-10,19:40:00,0
2017-07-10,19:40:30,116
2017-07-10,19:41:00,212
2017-07-10,19:41:30,63
2017-07-10,19:42:00,137
2017-07-10,19:42:30,331
2017-07-10,19:43:00,87
2017-07-10,19:43:30,652
2017-07-10,19:44:00,383
2017-07-10,19:44:30,24
2017-07-10,19:45:00,310
2017-07-10,19:45:30,326
2017-07-10,19:46:00,48
2017-07-10,19:46:30,98
2017-07-10,19:47:00,0
2017-07-10,19:47:30,178
2017-07-10,19:48:00,47
2017-07-10,19:48:30,55
2017-07-10,19:49:00,90
2017-07-10,19:49:30,44
2017-07-10,19:50:00,89
2017-07-10,19:50:30,24
2017-07-10,19:51:00,128
2017-07-10,19:51:30,140
2017-07-10,19:52:00,36
2017-07-10,19:52:30,0
2017-07-10,19:53:00,278
2017-07-10,19:53:30,374
2017-07-10,19:54:00,174
2017-07-10,19:54:30,219
2017-07-10,19:55:00,24
2017-07-10,19:55:30,138
2017-07-10,19:56:00,805
2017-07-10,19:56:30,557
2017-07-10,19:57:00,616
2017-07-10,19:57:30,239
2017-07-10,19:58:00,176
2017-07-10,19:58:30,185
2017-07-10,19:59:00,109
2017-07-10,19:59:30,505
2017-07-10,20:00:00,379
2017-07-10,20:00:30,103
2017-07-10,20:01:00,531
2017-07-10,20:01:30,0
2017-07-10,20:02:00,337
2017-07-10,20:02:30,187
2017-07-10,20:03:00,261
2017-07-10,20:03:30,104
2017-07-10,20:04:00,205
2017-07-10,20:04:30,107
2017-07-10,20:05:00,113
2017-07-10,20:05:30,179
2017-07-10,20:06:00,82
2017-07-10,20:06:30,91
2017-07-10,20:07:00,109
2017-07-10,20:07:30,143
2017-07-10,20:08:00,100
2017-07-10,20:08:30,105
2017-07-10,20:09:00,139
2017-07-10,20:09:30,29
2017-07-10,20:10:00,48
2017-07-10,20:10:30,119
2017-07-10,20:11:00,115
2017-07-10,20:11:30,112
2017-07-10,20:12:00,227
2017-07-10,20:12:30,129
2017-07-10,20:13:00,71
2017-07-10,20:13:30,51
2017-07-10,20:14:00,37
2017-07-10,20:14:30,35
2017-07-10,20:15:00,54
2017-07-10,20:15:30,92
2017-07-10,20:16:00,71
2017-07-10,20:16:30,149
2017-07-10,20:17:00,247
2017-07-10,20:17:30,402
2017-07-10,20:18:00,302
2017-07-10,20:18:30,370
2017-07-10,20:19:00,335
2017-07-10,20:19:30,230
2017-07-10,20:20:00,56
2017-07-10,20:20:30,97
2017-07-10,20:21:00,83
2017-07-10,20:21:30,0
2017-07-10,20:22:00,132
2017-07-10,20:22:30,0
2017-07-10,20:23:00,0
2017-07-10,20:23:30,303
2017-07-10,20:24:00,96
2017-07-10,20:24:30,168
2017-07-10,20:25:00,0
2017-07-10,20:25:30,15
2017-07-10,20:26:00,59
2017-07-10,20:26:30,200
2017-07-10,20:27:00,56
2017-07-10,20:27:30,34
2017-07-10,20:28:00,0
2017-07-10,20:28:30,4
2017-07-10,20:29:00,17
2017-07-10,20:29:30,121
2017-07-10,20:30:00,0
2017-07-10,20:30:30,0
2017-07-10,20:31:00,11
2017-07-10,20:31:30,0
2017-07-10,20:32:00,0
2017-07-10,20:32:30,104
2017-07-10,20:33:00,15
2017-07-10,20:33:30,93
2017-07-10,20:34:00,7
2017-07-10,20:34:30,160
2017-07-10,20:35:00,244
2017-07-10,20:35:30,4
2017-07-10,20:36:00,187
2017-07-10,20:36:30,16
2017-07-10,20:37:00,39
2017-07-10,20:37:30,73
2017-07-10,20:38:00,47
2017-07-10,20:38:30,61
2017-07-10,20:39:00,0
2017-07-10,20:39:30,30
2017-07-10,20:40:00,320
2017-07-10,20:40:30,80
2017-07-10,20:41:00,0
2017-07-10,20:41:30,0
2017-07-10,20:42:00,6
2017-07-10,20:42:30,49
2017-07-10,20:43:00,120
2017-07-10,20:43:30,217
2017-07-10,20:44:00,41
2017-07-10,20:44:30,121
2017-07-10,20:45:00,27
2017-07-10,20:45:30,137
2017-07-10,20:46:00,82
2017-07-10,20:46:30,61
2017-07-10,20:47:00,0
2017-07-10,20:47:30,0
2017-07-10,20:48:00,0
2017-07-10,20:48:30,96
2017-07-10,20:49:00,52
2017-07-10,20:49:30,143
2017-07-10,20:50:00,82
2017-07-10,20:50:30,75
2017-07-10,20:51:00,0
2017-07-10,20:51:30,127
2017-07-10,20:52:00,21
2017-07-10,20:52:30,86
2017-07-10,20:53:00,6
2017-07-10,20:53:30,47
2017-07-10,20:54:00,90
2017-07-10,20:54:30,39
2017-07-10,20:55:00,283
2017-07-10,20:55:30,10
2017-07-10,20:56:00,0
2017-07-10,20:56:30,200
2017-07-10,20:57:00,72
2017-07-10,20:57:30,138
2017-07-10,20:58:00,556
2017-07-10,20:58:30,38
2017-07-10,20:59:00,636
2017-07-10,20:59:30,1036
2017-07-10,21:00:00,281
2017-07-10,21:00:30,57
2017-07-10,21:01:00,0
2017-07-10,21:01:30,559
2017-07-10,21:02:00,777
2017-07-10,21:02:30,365
2017-07-10,21:03:00,304
2017-07-10,21:03:30,643
2017-07-10,21:04:00,417
2017-07-10,21:04:30,26
2017-07-10,21:05:00,216
2017-07-10,21:05:30,498
2017-07-10,21:06:00,790
2017-07-10,21:06:30,604
2017-07-10,21:07:00,359
2017-07-10,21:07:30,228
2017-07-10,21:08:00,407
2017-07-10,21:08:30,479
2017-07-10,21:09:00,307
2017-07-10,21:09:30,489
2017-07-10,21:10:00,498
2017-07-10,21:10:30,60
2017-07-10,21:11:00,66
2017-07-10,21:11:30,53
2017-07-10,21:12:00,112
2017-07-10,21:12:30,27
2017-07-10,21:13:00,0
2017-07-10,21:13:30,0
2017-07-10,21:14:00,5
2017-07-10,21:14:30,32
2017-07-10,21:15:00,22
2017-07-10,21:15:30,8
2017-07-10,21:16:00,21
2017-07-10,21:16:30,20
2017-07-10,21:17:00,5
2017-07-10,21:17:30,10
2017-07-10,21:18:00,0
2017-07-10,21:18:30,118
2017-07-10,21:19:00,18
2017-07-10,21:19:30,4
2017-07-10,21:20:00,5
2017-07-10,21:20:30,31
2017-07-10,21:21:00,0
2017-07-10,21:21:30,136
2017-07-10,21:22:00,90
2017-07-10,21:22:30,123
2017-07-10,21:23:00,0
2017-07-10,21:23:30,0
2017-07-10,21:24:00,0
2017-07-10,21:24:30,42
2017-07-10,21:25:00,98
2017-07-10,21:25:30,30
2017-07-10,21:26:00,66
2017-07-10,21:26:30,15
2017-07-10,21:27:00,38
2017-07-10,21:27:30,139
2017-07-10,21:28:00,130
2017-07-10,21:28:30,36
2017-07-10,21:29:00,11
2017-07-10,21:29:30,80
2017-07-10,21:30:00,10
2017-07-10,21:30:30,59
2017-07-10,21:31:00,100
2017-07-10,21:31:30,71
2017-07-10,21:32:00,5
2017-07-10,21:32:30,0
2017-07-10,21:33:00,0
2017-07-10,21:33:30,0
2017-07-10,21:34:00,0
2017-07-10,21:34:30,0
2017-07-10,21:35:00,66
2017-07-10,21:35:30,248
2017-07-10,21:36:00,955
2017-07-10,21:36:30,1943
2017-07-10,21:37:00,1169
2017-07-10,21:37:30,667
2017-07-10,21:38:00,843
2017-07-10,21:38:30,190
2017-07-10,21:39:00,5
2017-07-10,21:39:30,0
2017-07-10,21:40:00,48
2017-07-10,21:40:30,149
2017-07-10,21:41:00,6
2017-07-10,21:41:30,9
2017-07-10,21:42:00,170
2017-07-10,21:42:30,224
2017-07-10,21:43:00,242
2017-07-10,21:43:30,0
2017-07-10,21:44:00,13
2017-07-10,21:44:30,0
2017-07-10,21:45:00,71
2017-07-10,21:45:30,12
2017-07-10,21:46:00,42
2017-07-10,21:46:30,22
2017-07-10,21:47:00,27
2017-07-10,21:47:30,74
2017-07-10,21:48:00,5
2017-07-10,21:48:30,66
2017-07-10,21:49:00,0
2017-07-10,21:49:30,52
2017-07-10,21:50:00,8
2017-07-10,21:50:30,0
2017-07-10,21:51:00,0
2017-07-10,21:51:30,8
2017-07-10,21:52:00,25
2017-07-10,21:52:30,0
2017-07-10,21:53:00,0
2017-07-10,21:53:30,51
2017-07-10,21:54:00,71
2017-07-10,21:54:30,11
2017-07-10,21:55:00,60
2017-07-10,21:55:30,203
2017-07-10,21:56:00,54
2017-07-10,21:56:30,37
2017-07-10,21:57:00,17
2017-07-10,21:57:30,38
2017-07-10,21:58:00,54
2017-07-10,21:58:30,57
2017-07-10,21:59:00,141
2017-07-10,21:59:30,39
2017-07-10,22:00:00,0
2017-07-10,22:00:30,184
2017-07-10,22:01:00,197
2017-07-10,22:01:30,467
2017-07-10,22:02:00,210
2017-07-10,22:02:30,122
2017-07-10,22:03:00,141
2017-07-10,22:03:30,180
2017-07-10,22:04:00,35
2017-07-10,22:04:30,0
2017-07-10,22:05:00,0
2017-07-10,22:05:30,0
2017-07-10,22:06:00,47
2017-07-10,22:06:30,0
2017-07-10,22:07:00,332
2017-07-10,22:07:30,408
2017-07-10,22:08:00,104
2017-07-10,22:08:30,0
2017-07-10,22:09:00,75
2017-07-10,22:09:30,11
2017-07-10,22:10:00,31
2017-07-10,22:10:30,27
2017-07-10,22:11:00,0
2017-07-10,22:11:30,33
2017-07-10,22:12:00,34
2017-07-10,22:12:30,10
2017-07-10,22:13:00,0
2017-07-10,22:13:30,0
2017-07-10,22:14:00,0
2017-07-10,22:14:30,11
2017-07-10,22:15:00,0
2017-07-10,22:15:30,62
2017-07-10,22:16:00,130
2017-07-10,22:16:30,7
2017-07-10,22:17:00,0
2017-07-10,22:17:30,0
2017-07-10,22:18:00,22
2017-07-10,22:18:30,0
2017-07-10,22:19:00,274
2017-07-10,22:19:30,36
2017-07-10,22:20:00,27
2017-07-10,22:20:30,143
2017-07-10,22:21:00,16
2017-07-10,22:21:30,0
2017-07-10,22:22:00,67
2017-07-10,22:22:30,42
2017-07-10,22:23:00,48
2017-07-10,22:23:30,5
2017-07-10,22:24:00,25
2017-07-10,22:24:30,33
2017-07-10,22:25:00,77
2017-07-10,22:25:30,67
2017-07-10,22:26:00,55
2017-07-10,22:26:30,32
2017-07-10,22:27:00,88
2017-07-10,22:27:30,0
2017-07-10,22:28:00,0
2017-07-10,22:28:30,0
2017-07-10,22:29:00,10
2017-07-10,22:29:30,0
2017-07-10,22:30:00,38
2017-07-10,22:30:30,7
2017-07-10,22:31:00,107
2017-07-10,22:31:30,127
2017-07-10,22:32:00,30
2017-07-10,22:32:30,0
2017-07-10,22:33:00,16
2017-07-10,22:33:30,0
2017-07-10,22:34:00,122
2017-07-10,22:34:30,0
2017-07-10,22:35:00,0
2017-07-10,22:35:30,0
2017-07-10,22:36:00,0
2017-07-10,22:36:30,4
2017-07-10,22:37:00,69
2017-07-10,22:37:30,55
2017-07-10,22:38:00,23
2017-07-10,22:38:30,0
2017-07-10,22:39:00,84
2017-07-10,22:39:30,6
2017-07-10,22:40:00,347
2017-07-10,22:40:30,515
2017-07-10,22:41:00,427
2017-07-10,22:41:30,228
2017-07-10,22:42:00,579
2017-07-10,22:42:30,352
2017-07-10,22:43:00,276
2017-07-10,22:43:30,0
2017-07-10,22:44:00,47
2017-07-10,22:44:30,52
2017-07-10,22:45:00,29
2017-07-10,22:45:30,25
2017-07-10,22:46:00,0
2017-07-10,22:46:30,0
2017-07-10,22:47:00,0
2017-07-10,22:47:30,0
2017-07-10,22:48:00,0
2017-07-10,22:48:30,0
2017-07-10,22:49:00,0
2017-07-10,22:49:30,0
2017-07-10,22:50:00,0
2017-07-10,22:50:30,0
2017-07-10,22:51:00,0
2017-07-10,22:51:30,0
2017-07-10,22:52:00,0
2017-07-10,22:52:30,11
2017-07-10,22:53:00,0
2017-07-10,22:53:30,0
2017-07-10,22:54:00,0
2017-07-10,22:54:30,0
2017-07-10,22:55:00,0
2017-07-10,22:55:30,0
2017-07-10,22:56:00,0
2017-07-10,22:56:30,0
2017-07-10,22:57:00,0
2017-07-10,22:57:30,235
2017-07-10,22:58:00,533
2017-07-10,22:58:30,73
2017-07-10,22:59:00,50
2017-07-10,22:59:30,0
2017-07-10,23:00:00,0
2017-07-10,23:00:30,0
2017-07-10,23:01:00,0
2017-07-10,23:01:30,0
2017-07-10,23:02:00,0
2017-07-10,23:02:30,6
2017-07-10,23:03:00,0
2017-07-10,23:03:30,69
2017-07-10,23:04:00,395
2017-07-10,23:04:30,0
2017-07-10,23:05:00,0
2017-07-10,23:05:30,0
2017-07-10,23:06:00,0
2017-07-10,23:06:30,0
2017-07-10,23:07:00,0
2017-07-10,23:07:30,0
2017-07-10,23:08:00,0
2017-07-10,23:08:30,0
2017-07-10,23:09:00,0
2017-07-10,23:09:30,0
2017-07-10,23:10:00,0
2017-07-10,23:10:30,0
2017-07-10,23:11:00,0
2017-07-10,23:11:30,0
2017-07-10,23:12:00,0
2017-07-10,23:12:30,0
2017-07-10,23:13:00,0
2017-07-10,23:13:30,49
2017-07-10,23:14:00,95
2017-07-10,23:14:30,0
2017-07-10,23:15:00,0
2017-07-10,23:15:30,0
2017-07-10,23:16:00,0
2017-07-10,23:16:30,10
2017-07-10,23:17:00,72
2017-07-10,23:17:30,0
2017-07-10,23:18:00,0
2017-07-10,23:18:30,0
2017-07-10,23:19:00,0
2017-07-10,23:19:30,0
2017-07-10,23:20:00,0
2017-07-10,23:20:30,0
2017-07-10,23:21:00,0
2017-07-10,23:21:30,0
2017-07-10,23:22:00,0
2017-07-10,23:22:30,0
2017-07-10,23:23:00,88
2017-07-10,23:23:30,0
2017-07-10,23:24:00,0
2017-07-10,23:24:30,0
2017-07-10,23:25:00,0
2017-07-10,23:25:30,0
2017-07-10,23:26:00,0
2017-07-10,23:26:30,0
2017-07-10,23:27:00,0
2017-07-10,23:27:30,0
2017-07-10,23:28:00,0
2017-07-10,23:28:30,0
2017-07-10,23:29:00,0
2017-07-10,23:29:30,0
2017-07-10,23:30:00,0
2017-07-10,23:30:30,0
2017-07-10,23:31:00,0
2017-07-10,23:31:30,0
2017-07-10,23:32:00,0
2017-07-10,23:32:30,0
2017-07-10,23:33:00,0
2017-07-10,23:33:30,0
2017-07-10,23:34:00,0
2017-07-10,23:34:30,0
2017-07-10,23:35:00,0
2017-07-10,23:35:30,0
2017-07-10,23:36:00,0
2017-07-10,23:36:30,0
2017-07-10,23:37:00,5
2017-07-10,23:37:30,0
2017-07-10,23:38:00,0
2017-07-10,23:38:30,144
2017-07-10,23:39:00,0
2017-07-10,23:39:30,0
2017-07-10,23:40:00,0
2017-07-10,23:40:30,0
